epoch,batch,batchALL,ALLACC,EmotionACC,EmotionF1Score,ActACC,ActF1Score
0,60,60,0.4716,0.5799,0.1843,0.3634,0.2842
0,65,65,0.4764,0.5821,0.1818,0.3706,0.2873
0,70,70,0.4844,0.5933,0.1814,0.3754,0.2856
0,75,75,0.4833,0.5899,0.1820,0.3766,0.2809
0,80,80,0.4880,0.5955,0.1859,0.3805,0.2770
0,85,85,0.4869,0.5944,0.1824,0.3795,0.2732
0,90,90,0.4849,0.5922,0.1838,0.3776,0.2710
0,95,95,0.4843,0.5899,0.1804,0.3786,0.2705
0,100,100,0.4857,0.5911,0.1764,0.3804,0.2697
0,105,105,0.4913,0.6022,0.1743,0.3804,0.2675
0,110,110,0.4899,0.5989,0.1700,0.3809,0.2679
0,115,115,0.4861,0.5933,0.1693,0.3788,0.2650
0,120,120,0.4848,0.5899,0.1708,0.3796,0.2676
0,125,125,0.4895,0.5989,0.1734,0.3801,0.2669
0,130,130,0.4883,0.5966,0.1739,0.3800,0.2677
0,135,135,0.4862,0.5911,0.1694,0.3814,0.2691
0,140,140,0.4897,0.5978,0.1706,0.3815,0.2668
0,145,145,0.4922,0.6022,0.1697,0.3821,0.2662
0,150,150,0.4905,0.5989,0.1690,0.3822,0.2668
0,155,155,0.4874,0.5944,0.1718,0.3804,0.2669
0,160,160,0.4907,0.5989,0.1722,0.3825,0.2676
0,165,165,0.4888,0.5966,0.1688,0.3809,0.2653
0,170,170,0.4925,0.6022,0.1711,0.3827,0.2677
0,175,175,0.4930,0.6022,0.1685,0.3838,0.2660
0,180,180,0.4990,0.6156,0.1762,0.3823,0.2648
0,185,185,0.5065,0.6313,0.1797,0.3817,0.2624
0,190,190,0.5118,0.6402,0.1837,0.3834,0.2649
0,195,195,0.5078,0.6335,0.1739,0.3821,0.2622
0,200,200,0.5119,0.6425,0.1756,0.3814,0.2612
0,300,300,0.5203,0.6559,0.1793,0.3848,0.2610
0,400,400,0.5166,0.6480,0.1785,0.3852,0.2636
0,500,500,0.5164,0.6480,0.1801,0.3848,0.2642
0,600,600,0.5197,0.6536,0.1786,0.3858,0.2622
0,700,700,0.5207,0.6570,0.1792,0.3844,0.2623
0,800,800,0.5176,0.6503,0.1774,0.3849,0.2623
0,900,900,0.5185,0.6525,0.1795,0.3845,0.2627
0,1000,1000,0.5185,0.6525,0.1784,0.3845,0.2624
0,1100,1100,0.5205,0.6559,0.1793,0.3851,0.2636
0,1200,1200,0.5204,0.6547,0.1802,0.3861,0.2636
0,1300,1300,0.5194,0.6559,0.1793,0.3830,0.2616
