epoch,batch,batchALL,ALLACC,EmotionACC,EmotionF1Score,ActACC,ActF1Score
0,37,37,0.4087,0.4279,0.1355,0.3895,0.2464
0,38,38,0.4077,0.4246,0.1323,0.3908,0.2447
0,39,39,0.4211,0.4503,0.1347,0.3919,0.2437
0,40,40,0.4189,0.4458,0.1359,0.3919,0.2436
0,41,41,0.4294,0.4637,0.1315,0.3952,0.2473
0,42,42,0.4296,0.4659,0.1341,0.3934,0.2432
0,43,43,0.4349,0.4726,0.1324,0.3973,0.2486
0,44,44,0.4328,0.4682,0.1291,0.3974,0.2467
0,45,45,0.4411,0.4838,0.1340,0.3983,0.2473
0,46,46,0.4439,0.4883,0.1320,0.3996,0.2470
0,47,47,0.4410,0.4816,0.1362,0.4004,0.2488
0,48,48,0.4467,0.4927,0.1409,0.4006,0.2441
0,49,49,0.4434,0.4883,0.1343,0.3986,0.2395
0,50,50,0.4461,0.4905,0.1347,0.4017,0.2425
0,55,55,0.4499,0.4983,0.1331,0.4016,0.2378
0,60,60,0.4589,0.5173,0.1364,0.4005,0.2314
0,65,65,0.4618,0.5207,0.1361,0.4029,0.2316
0,70,70,0.4634,0.5274,0.1350,0.3994,0.2269
0,75,75,0.4675,0.5352,0.1412,0.3999,0.2258
0,80,80,0.4710,0.5408,0.1392,0.4012,0.2248
0,85,85,0.4735,0.5453,0.1395,0.4018,0.2250
0,90,90,0.4815,0.5609,0.1444,0.4021,0.2247
0,95,95,0.4916,0.5799,0.1467,0.4034,0.2263
0,100,100,0.4919,0.5788,0.1520,0.4051,0.2286
0,105,105,0.4936,0.5832,0.1469,0.4039,0.2270
0,110,110,0.4952,0.5888,0.1504,0.4016,0.2254
0,115,115,0.4972,0.5922,0.1538,0.4022,0.2268
0,120,120,0.5006,0.5978,0.1544,0.4034,0.2263
0,125,125,0.5046,0.6034,0.1522,0.4058,0.2286
0,130,130,0.5059,0.6078,0.1503,0.4040,0.2267
0,135,135,0.5077,0.6089,0.1503,0.4064,0.2293
0,140,140,0.5088,0.6101,0.1500,0.4075,0.2307
0,145,145,0.5084,0.6112,0.1548,0.4057,0.2284
0,150,150,0.5037,0.6011,0.1458,0.4062,0.2288
0,155,155,0.5102,0.6145,0.1472,0.4058,0.2287
0,160,160,0.5131,0.6190,0.1453,0.4071,0.2285
0,165,165,0.5140,0.6201,0.1452,0.4079,0.2307
0,170,170,0.5179,0.6279,0.1461,0.4079,0.2302
0,175,175,0.5186,0.6279,0.1465,0.4092,0.2317
0,180,180,0.5201,0.6335,0.1512,0.4068,0.2291
0,185,185,0.5197,0.6313,0.1498,0.4082,0.2304
0,190,190,0.5233,0.6380,0.1521,0.4087,0.2308
0,195,195,0.5192,0.6291,0.1433,0.4094,0.2314
0,200,200,0.5234,0.6346,0.1444,0.4121,0.2336
0,300,300,0.5216,0.6346,0.1442,0.4086,0.2321
0,400,400,0.5245,0.6391,0.1494,0.4099,0.2324
0,500,500,0.5234,0.6369,0.1447,0.4099,0.2318
0,600,600,0.5237,0.6380,0.1450,0.4095,0.2322
0,700,700,0.5244,0.6369,0.1491,0.4120,0.2345
0,800,800,0.5213,0.6324,0.1443,0.4103,0.2318
0,900,900,0.5226,0.6346,0.1441,0.4105,0.2327
0,1000,1000,0.5239,0.6369,0.1446,0.4109,0.2327
0,1100,1100,0.5215,0.6324,0.1440,0.4107,0.2339
0,1200,1200,0.5225,0.6346,0.1444,0.4104,0.2317
0,1300,1300,0.5190,0.6279,0.1431,0.4101,0.2328
